brightness,gauss_amp,gauss_amp_unc,gaussian_width,gaussian_width_unc,int_wv,obs_line_center,obs_line_center_unc
1.746114041786471e-17,3.637399551327239e-17,8.2880212012899e-18,0.1915100906132453,0.050381805869223244,1313.249,1313.1517202785906,0.050381804900770696
6.505701905905862e-16,1.2786305436768467e-15,3.0328978833261683e-17,0.20298275892038892,0.005559620676793814,1316.542,1316.563238166985,0.005559620630908627
6.505711879597754e-16,1.2786311965937079e-15,3.03909440832661e-17,0.20298296645628636,0.005570992958377886,1316.618,1316.5632382670829,0.005570992867669739
3.080659326246904e-16,5.890264456898583e-16,2.1086400842034576e-17,0.20865026786929575,0.008624672044958433,1323.515,1323.5479761316578,0.008624671890789458
3.0806657784659005e-16,5.890268568606561e-16,2.1071741802940472e-17,0.20865055922341125,0.008618702168642623,1323.522,1323.547976263241,0.008618702025004562
7.435323837351842e-17,1.605436694127315e-16,1.1582152927367983e-17,0.18476375045162904,0.015390665554247169,1326.643,1326.6853916661303,0.015390665376042981
5.883712223285823e-16,9.236589631551394e-16,2.634635717025523e-17,0.2541264325054982,0.008370113720248817,1381.552,1381.4814866694328,0.008370113564716107
3.5079870211620944e-16,5.398596084058188e-16,1.9658340433680463e-17,0.2592311630747204,0.01089984342329383,1385.51,1385.5179038531514,0.01089984325698621
2.0372758753957693e-15,2.5071811010093014e-15,9.006680620520623e-17,0.3241710314464428,0.0134472730540497,1388.435,1388.4698963515582,0.01344726507622723
2.069250025068088e-15,2.5213161717079e-15,1.0429669854799316e-16,0.32741285404209997,0.01589273976795338,1389.154,1388.4699646408224,0.01551109282411242
6.036580878702076e-16,9.123427321661387e-16,2.777248788982749e-17,0.26396301046420195,0.009278242034968024,1392.588,1392.595852214082,0.009278241816803626
1.5331045563304596e-15,2.243060928649505e-15,3.897363188021756e-17,0.27267214188628514,0.0054707074930417186,1396.112,1396.129267376595,0.005470707401735442
4.312327732211134e-16,7.459817622117837e-16,2.4045394010163918e-17,0.23061821970363894,0.00858340601400388,1401.514,1401.5185149046845,0.008583405894569325
2.253152614270342e-16,4.521772397734858e-16,1.92188626999099e-17,0.1987888294598253,0.009756463456530362,1409.337,1409.3250419191181,0.00975646336866333
1.1404108307525996e-16,1.860217037043173e-16,1.3873419858501423e-17,0.24457258930285536,0.021061382607686842,1412.873,1412.9470230457132,0.0210613824072728
1.9878505397463817e-15,3.814471993089355e-15,6.529337427946162e-17,0.20790233323521046,0.004109221462729992,1425.03,1425.0736467810673,0.004109221442409128
1.9878518863068106e-15,3.814472854087501e-15,6.494478342518477e-17,0.20790242713976248,0.004087286059924085,1425.219,1425.0736468029772,0.004087286028618383
6.462607442613819e-33,2.5782073515547076e-33,2.4890186680781196e-34,0.9999999995892186,2.34595668120058e-10,1433.28,1433.2799999995011,1.726328084819067e-10
1.2030334263675265e-32,4.7994089872410246e-33,4.66020661889526e-34,0.9999999995626705,3.789550136162826e-10,1433.311,1433.3110000002262,2.780665593418457e-10
-3.4278301876905985e-33,-1.3675063939123156e-33,1.3201916849266479e-34,0.9999999985329815,2.030281705998978e-10,1436.968,1436.9680000006472,1.4940217377173553e-10
-3.569578693554058e-32,-1.424055863913125e-32,1.351578568121233e-33,1.0000000001163563,1.1650527211189247e-09,1448.229,1448.228999999908,8.646058613135094e-10
3.6397255839597627e-17,6.969678863717872e-17,1.0704523872429454e-17,0.20833677603988981,0.03704604886362193,1208.85,1208.8874223535604,0.03690182143623486
2.9087191684541794e-17,6.103005667493649e-17,1.2470288644868041e-17,0.19013763403353043,0.044888607701259096,1211.212,1211.183633323481,0.04485198619501709
3.0444324318799417e-16,1.5112052289864897e-16,1.4815145855488964e-16,0.8036981302114867,0.9219877966139403,1211.38,1211.3476540002466,0.3689853616659356
3.757200051260245e-16,2.508110134452199e-16,6.605589247873444e-17,0.5976236592582969,0.189212411497804,1212.795,1212.963495786795,0.12598256405847316
2.785085740007601e-16,2.4313720004647476e-16,3.9122695757471196e-17,0.4569800326810393,0.0924947792608087,1218.595,1218.4330762669586,0.07172876196045401
5.3429557019049397e-17,9.227700627331281e-17,1.1443101122008058e-17,0.23099264029962885,0.03337149862649497,1224.424,1224.489429826328,0.03292514892554437
5.468833433132972e-17,9.306641214120383e-17,1.1507014756227316e-17,0.23442924582065475,0.0337161502632888,1224.479,1224.490921709992,0.033343172856795736
5.602531671015308e-17,9.388826338517578e-17,1.1621129274728986e-17,0.23805816406324107,0.034369307474158284,1224.544,1224.4911420778667,0.03384592626425307
1.594848958800182e-16,1.4867778899626464e-16,2.4869887419351822e-17,0.4279406391600163,0.09289071657447844,1227.089,1227.0047293022797,0.0701432214567959
3.5007043583646073e-16,3.5183855044043567e-16,3.5895181082612394e-17,0.39693745270066527,0.05010780150808215,1233.922,1234.1313040701093,0.043284340759978876
1.1282242519348014e-18,1.2613504928700242e-17,2.7857756659075316e-18,0.035683686526093134,0.009100721927217547,1241.905,1241.9558768282664,0.009100722117710224
1.124836047436124e-16,1.6424856239788153e-16,1.5739695682407214e-17,0.2732107065600042,0.030976690339155812,1247.16,1247.199238609941,0.029836169433525225
1.8981866859640338e-15,2.2403748878475047e-15,7.332878760242757e-17,0.3380090221657915,0.01377212433966396,1250.814,1250.605755147334,0.012136781741926625
4.46998678614795e-15,5.184323855515466e-15,3.1167705223727767e-16,0.34397286348787104,0.015845865726496575,1253.297,1253.8793321947433,0.024097618238305713
3.738906086618344e-15,4.648247048743753e-15,2.0816463226250745e-16,0.3208968251387251,0.01303942847858659,1253.325,1253.8368639992195,0.016813652031466564
2.782007870228203e-17,3.819683282667419e-17,1.0482840570686323e-17,0.2905635053251111,0.09612723768278139,1256.093,1256.193175123822,0.08986156662460239
3.8948051929734463e-17,6.849479290642978e-17,9.693478647809793e-18,0.22684972090167593,0.03725552030553843,1262.86,1262.909325860939,0.03697664562792341
1.7317128118381343e-17,4.303721635523998e-17,7.313822082398902e-18,0.16052466136578275,0.031502541917965865,1269.209,1269.2665057653396,0.03150164609406603
1.4536416166788339e-16,3.733239131221228e-16,1.9787069122676083e-17,0.1553393932347898,0.009507359838261457,1270.782,1270.7821072651293,0.009507342618596962
-7.624316390898936e-33,-6.0833243248274365e-33,1.0417148707646396e-33,0.5000000008340053,3.269338248523928e-10,1277.199,1277.1989999998025,2.1679634971474363e-10
-6.302813120802225e-33,-5.028917279741368e-33,8.61187445105498e-34,0.49999999989783617,4.359137559218649e-10,1277.212,1277.2120000002744,2.8908051041183456e-10
-1.2926894434379613e-32,-1.0314169469778768e-32,1.766217115352588e-33,0.5000000008988225,5.439300361500176e-10,1280.099,1280.0990000003994,3.6069362523695466e-10
1.0039557532483056e-15,1.1826274785536041e-15,5.490578971588356e-17,0.3386699572657215,0.019350729812474137,1295.652,1295.6899789275105,0.017399330576739026
5.8040845769247806e-15,3.5021369863756084e-15,1.855640832005279e-15,0.6611662381480634,0.14535488149834472,1296.174,1295.102697801702,0.3623768523941738
5.163272520423925e-15,7.50144471160558e-15,1.372182054997127e-16,0.27459346736838003,0.005954995861678008,1302.337,1302.238219285976,0.0057195515834354005
2.8449274237665163e-13,1.4385244959870036e-13,1.3684879411684542e-13,0.7889763693146321,0.12461938474590112,1302.863,1300.7456025879374,0.5616674105311608
1.74159384432106e-12,7.103498578865241e-13,2.9609684941133676e-12,0.9781031305527939,0.39892986917742035,1303.111,1299.7762444658345,2.427627945339813
2.406731516397886e-15,3.202151878821587e-15,1.320335206963873e-16,0.29984429090200154,0.014883593493688478,1305.883,1305.9828377299182,0.013946879971468833
5.969995006567263e-17,9.903511714581727e-17,1.263076292331995e-17,0.24048877716763523,0.035646403570655134,1310.194,1310.2476125122892,0.035303893978182614
1.7606388494700518e-17,3.6481896313858544e-17,8.485628926293879e-18,0.1925320086237173,0.05175428563517345,1313.249,1313.151609753329,0.051679009588691996
6.505509964433046e-16,1.2786177415170455e-15,4.2128870033171983e-17,0.20297880250792405,0.007725171543514802,1316.542,1316.5632242337333,0.0077210996901452495
6.501093035676624e-16,1.2783118641440584e-15,4.2028795645997736e-17,0.20288952590542692,0.0077075584281220905,1316.618,1316.563261585167,0.007700081073722691
3.075019581205263e-16,5.886485849329744e-16,2.8601346960291163e-17,0.20840198301755347,0.011699167915431206,1323.515,1323.5480180794038,0.011688376208309795
3.075028652075943e-16,5.886491638972973e-16,2.8601472504878315e-17,0.20840239279995912,0.01169927065534183,1323.522,1323.5480182751955,0.011688477142011969
7.436529453614673e-17,1.6055238779506162e-16,1.472139279741757e-17,0.18478367461494158,0.019566340473478966,1326.643,1326.6853545619063,0.01956400911128364
5.854393732024608e-16,9.220064032580474e-16,3.606742629881182e-17,0.2533133368237664,0.01152140460675044,1381.552,1381.4816654521935,0.011401922530263744
3.4814079758201213e-16,5.383597422878412e-16,2.605210206361059e-17,0.2579837844076446,0.014485753878540144,1385.51,1385.5171983572159,0.014380689861881246
1.8396034970108537e-15,2.4178878048626975e-15,7.403270056523422e-17,0.3035275717326492,0.010973826560903207,1388.435,1388.4580768998842,0.010602467990193456
6.005654470303847e-16,9.10685328843989e-16,3.749127347112443e-17,0.2630886227987672,0.01258117446938543,1392.588,1392.5959454529748,0.012468316226308536
1.5358642142901103e-15,2.244529473865846e-15,5.4542932476802864e-17,0.27298423975718006,0.0077239043122489855,1396.112,1396.1294059270008,0.007627075524664662
4.291219191571498e-16,7.44693974225104e-16,3.229202461504475e-17,0.22988621222151087,0.011521244003646023,1401.514,1401.5184647541569,0.011505098601810891
2.252569979941075e-16,4.521378963931638e-16,2.516546631592317e-17,0.19875471879934398,0.01277483226571525,1409.337,1409.325019721741,0.012773712661157429
1.1383882084858325e-16,1.8589897433998837e-16,1.6945406778413727e-17,0.24429999653728485,0.02581655564845761,1412.873,1412.9467229494915,0.025663702679637974
1.9855870766400518e-15,3.812967783174356e-15,9.039284887963323e-17,0.2077475293092909,0.00568792194326498,1425.03,1425.073620811026,0.005686293618087825
1.970504546362372e-15,3.802709258269804e-15,8.93106839515777e-17,0.20672565896475384,0.005617466085153597,1425.219,1425.0738636381864,0.005600586297007372
1.7804730106256195e-33,1.4206119226046049e-33,1.9608612219440947e-34,0.5000000012317837,8.71297404613938e-11,1433.28,1433.2799999998767,6.393294524244956e-11
-9.317414490244129e-33,-7.434221167233626e-33,1.026133568402769e-33,0.500000000076206,4.095762464755616e-10,1433.311,1433.3110000006236,3.0053150091515867e-10
5.122718321418138e-33,4.0873378558670694e-33,5.576947887644875e-34,0.5000000002611031,2.196478784204006e-10,1436.968,1436.9680000001504,1.6208904777671898e-10
-5.49698945221034e-33,-4.385963012143856e-33,5.91698148575806e-34,0.5000000003044913,1.9918882880928627e-10,1448.229,1448.229000000473,1.478199102351386e-10
1.952735598438605e-16,1.2256064269031496e-16,2.077301536204264e-17,0.6356272091609342,0.1333330926714325,1208.85,1209.0434276843973,0.11884989587234189
4.310843433868947e-16,1.759819362276966e-16,6.308664756012324e-17,0.9772467259003578,0.3971651543663826,1211.212,1211.759552470494,0.3625095535893564
3.0254381351443805e-15,1.023750725279703e-15,4.607700142687267e-16,1.17897370819268,0.3070346059250724,1218.595,1217.0787417651688,0.5895683865070023
5.554574638052141e-17,9.358891025577656e-17,1.1139978488940993e-17,0.2367753472829554,0.03254487388178299,1224.424,1224.491578956475,0.03254487344885843
5.554522031102574e-17,9.358861030578075e-17,1.0981790450807645e-17,0.23677386365584122,0.03208235201134337,1224.479,1224.4915782961912,0.03208235133480602
5.554403784228289e-17,9.358793374589421e-17,1.086806396669935e-17,0.23677053475364224,0.0317496983072267,1224.544,1224.4915781350626,0.03174969768866662
2.3662093974983906e-16,1.7641667765080316e-16,1.7673919043930247e-17,0.5350860165351325,0.06335923601207531,1227.089,1227.0197950825839,0.06113035147874662
3.3549736669421493e-16,3.435545375329169e-16,1.9396146735022267e-17,0.38958613528672087,0.025464399414408416,1233.922,1234.1125688482307,0.025365322640711594
1.1283212895006371e-18,1.2613866447357185e-17,2.7028778515572482e-18,0.03568573285102286,0.00882856457662114,1241.905,1241.9558765361421,0.008828564637600938
1.4339992921295635e-16,1.794979624205401e-16,1.387377899187809e-17,0.31871278090382626,0.028446293337159523,1247.16,1247.2222552915512,0.02844584624627731
1.4179610249312892e-16,1.7844662585982763e-16,1.650507254443883e-17,0.31700493191213075,0.03630086196041432,1248.045,1247.2243631983688,0.03251337438832008
1.6876948512545379e-15,2.1334167829255274e-15,4.1606233241948506e-17,0.315593670196015,0.007107460617835374,1250.814,1250.6202303087348,0.007106491069929197
3.978205475576253e-15,4.678586214663502e-15,6.089058699250252e-17,0.33922092946747245,0.0051985032557979195,1253.297,1253.8376183393473,0.005046730975866042
3.977459057547733e-15,4.678254229787252e-15,6.060634790395217e-17,0.3391813502819376,0.005151947449343785,1253.325,1253.8375964423385,0.005034298820014889
3.3845951425524854e-17,4.0840664221591174e-17,9.280032147710647e-18,0.33061609798492503,0.08676290980220341,1256.093,1256.2144614372883,0.08675587498416887
6.224020218253131e-15,1.155960154725168e-15,5.396663945673194e-15,2.1480193837000128,2.888175107474452,1262.86,1259.1128740152844,9.183423762487898
1.453365681972441e-16,3.7330047052710146e-16,1.4764513290663967e-17,0.15531965941660264,0.007093211426051137,1270.782,1270.782103296558,0.007093211269729827
9.001344035913879e-18,3.00569580246633e-17,6.976606296744832e-18,0.11947372430099888,0.022619672689612087,1277.212,1275.9576828642128,0.03243162180513568
1.4268236542936256e-32,1.1384405648324612e-32,8.668852312929933e-34,0.49999999996343586,2.8624980861890177e-10,1280.099,1280.098999999678,2.826521364401043e-10
1.0534486378486227e-15,1.2040508222011167e-15,3.8289370014076297e-17,0.34904274314669603,0.012817388733828226,1295.652,1295.6985048847646,0.012816887061968858
1.05793200036041e-15,1.2059533209960525e-15,3.851071905530909e-17,0.3499752414835075,0.013028834335823943,1296.174,1295.6982954465457,0.012842842214660909
5.2249189573383146e-15,7.533098607705787e-15,1.0154728800221436e-16,0.2767043407106073,0.0043070237679755765,1302.337,1302.2389688812898,0.004307023059957424
5.220224978070343e-15,7.530608590983845e-15,1.0184702475344374e-16,0.2765471650529406,0.004345263345686283,1302.863,1302.239008755421,0.004305479793453458
5.379025937116927e-15,7.620812065894902e-15,1.155274431517106e-16,0.2815869037494612,0.005242287026867858,1303.111,1302.2368702740673,0.004762228906693697
2.23819805405145e-14,1.8114738522504618e-14,5.5302309834624144e-15,0.49292007972626095,0.06758828114897687,1303.4295,1301.8665620718155,0.15946525308299914
1.407304184041121e-13,3.804305928597067e-14,2.369534924775771e-14,1.4757833647907617,0.3397701010709932,1305.883,1303.4001837740805,0.919395187402363
5.97426435966102e-17,9.905818102027139e-17,1.0688448705969291e-17,0.24060472570927113,0.02997637192803241,1310.194,1310.2469990899424,0.02997637171824916
1.745776805897461e-17,3.6371655015443515e-17,8.287759066151097e-18,0.1914854244935903,0.050378605487269024,1313.249,1313.1517174296912,0.05037860463594264
6.505747356069049e-16,1.2786335207479287e-15,3.03293219263672e-17,0.20298370438682106,0.005559746495320936,1316.542,1316.5632386363152,0.0055597463816968486
6.505708438002632e-16,1.278630971286257e-15,3.0390931035926044e-17,0.20298289484359439,0.005570988319004445,1316.618,1316.5632382497708,0.005570988284816987
3.0806653468966584e-16,5.890268291154288e-16,2.1086464259974395e-17,0.20865053982180853,0.008624723931915075,1323.515,1323.5479762632638,0.008624723820001415
3.0806884501112807e-16,5.890283015333346e-16,2.1071970099966502e-17,0.2086515830044877,0.008618888675469031,1323.522,1323.5479767363197,0.008618888554283902
7.436248918417907e-17,1.6055032747589833e-16,1.158358357966083e-17,0.18477907505929414,0.01539446741452353,1326.643,1326.685388653194,0.01539446712953273
5.883564663875718e-16,9.236512417245749e-16,2.6345281466207904e-17,0.25412218355418875,0.008369430443894365,1381.552,1381.4814840356576,0.008369430288354204
3.5079381799685327e-16,5.398571029934406e-16,1.9659053689676127e-17,0.25922875688104113,0.010900634598205661,1385.51,1385.5179048732757,0.01090063439282354
2.0369628168071665e-15,2.507052674300822e-15,9.005752081444771e-17,0.32413782109967315,0.013444500784406553,1388.435,1388.4698750341681,0.0134444928950292
2.0692098828075847e-15,2.5212997803597452e-15,1.0429521343482426e-16,0.3274086309398145,0.01589229135255768,1389.154,1388.4699622449887,0.015510698812410932
6.036547875806927e-16,9.1234106966167e-16,2.7773277503400226e-17,0.26396204834009096,0.009278769805395312,1392.588,1392.5958539035094,0.009278769712419118
1.5331126386349755e-15,2.2430648699775554e-15,3.897311591029574e-17,0.27267310025474867,0.005470562505677747,1396.112,1396.1292669494724,0.005470562412927225
4.3122882296573754e-16,7.459794840041233e-16,2.404492790011847e-17,0.23061681145084434,0.008583073594047886,1401.514,1401.5185149322067,0.008583073538939374
2.252959195672081e-16,4.521643010800884e-16,1.921746681541924e-17,0.1987774525821312,0.009755046342989043,1409.337,1409.3250346277457,0.00975504626230579
1.1403572516943917e-16,1.860187905486868e-16,1.3874195180497822e-17,0.24456492869423338,0.021063737694221468,1412.873,1412.947026265398,0.02106373726338103
1.987855275654652e-15,3.8144750224210596e-15,6.529354398887925e-17,0.20790266343763886,0.004109242742307124,1425.03,1425.0736468575105,0.00410924271696588
1.9878413104357768e-15,3.814466089698766e-15,6.494440935997037e-17,0.2079016897287579,0.004087238801813441,1425.219,1425.0736466322633,0.004087238776385144
3.343360619899042e-33,2.6676158192202354e-33,1.9083856278902732e-34,0.500000000111243,8.383634237024306e-11,1433.28,1433.279999999918,8.355736909412693e-11
-1.143794299798403e-32,-9.126158124501138e-33,6.540376840366589e-34,0.5000000000511474,2.3006113739739802e-10,1433.311,1433.3109999997337,2.292606960668118e-10
-3.5179596344042514e-33,-2.8069256751171002e-33,2.008045186724834e-34,0.5000000004812641,7.615728129321463e-11,1436.968,1436.968000000064,7.590395721147676e-11
